upper_band,lower_band,severe_ratio,cooldown_ms,move_budget,tau_ms,use_smoothed_load,total_moves,total_load_moved,avg_mm_smooth,worst_mm_smooth,avg_mm_reported,worst_mm_reported,avg_cv_smooth,worst_cv_smooth,avg_cv_reported,worst_cv_reported
1.3500,0.7000,1.3000,120000,0.0100,60000,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.7000,1.3000,120000,0.0100,30000,false,54,5910.90,1.179382,1.348705,1.179382,1.348705,0.148110,0.346489,0.148110,0.346489
1.3500,0.7000,1.3000,120000,0.0100,300000,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.7000,1.3000,120000,0.0100,60000,false,54,5910.90,1.179382,1.348705,1.179382,1.348705,0.148110,0.346489,0.148110,0.346489
1.3500,0.7000,1.5000,0,0.0050,0,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.3000,120000,0.0100,300000,false,54,5910.90,1.179382,1.348705,1.179382,1.348705,0.148110,0.346489,0.148110,0.346489
1.3500,0.7000,1.5000,0,0.0050,30000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.5000,0,0.0050,0,false,36,4618.50,1.186382,1.496044,1.186382,1.496044,0.145969,0.373746,0.145969,0.373746
1.3500,0.7000,1.5000,0,0.0050,60000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.5000,0,0.0050,30000,false,36,4618.50,1.186382,1.496044,1.186382,1.496044,0.145969,0.373746,0.145969,0.373746
1.3500,0.7000,1.5000,0,0.0050,300000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.5000,0,0.0050,60000,false,36,4618.50,1.186382,1.496044,1.186382,1.496044,0.145969,0.373746,0.145969,0.373746
1.3500,0.7000,1.5000,30000,0.0050,0,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.5000,0,0.0050,300000,false,36,4618.50,1.186382,1.496044,1.186382,1.496044,0.145969,0.373746,0.145969,0.373746
1.3500,0.7000,1.5000,30000,0.0050,30000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.5000,30000,0.0050,0,false,36,4618.50,1.186382,1.496044,1.186382,1.496044,0.145969,0.373746,0.145969,0.373746
1.3500,0.7000,1.5000,30000,0.0050,60000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.5000,30000,0.0050,30000,false,36,4618.50,1.186382,1.496044,1.186382,1.496044,0.145969,0.373746,0.145969,0.373746
1.3500,0.7000,1.5000,30000,0.0050,300000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.5000,30000,0.0050,60000,false,36,4618.50,1.186382,1.496044,1.186382,1.496044,0.145969,0.373746,0.145969,0.373746
1.3500,0.7000,1.5000,60000,0.0050,0,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.5000,30000,0.0050,300000,false,36,4618.50,1.186382,1.496044,1.186382,1.496044,0.145969,0.373746,0.145969,0.373746
1.3500,0.7000,1.5000,60000,0.0050,30000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.5000,60000,0.0050,60000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.5000,60000,0.0050,0,false,36,4618.50,1.186382,1.496044,1.186382,1.496044,0.145969,0.373746,0.145969,0.373746
1.3500,0.7000,1.5000,60000,0.0050,300000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.5000,60000,0.0050,30000,false,36,4618.50,1.186382,1.496044,1.186382,1.496044,0.145969,0.373746,0.145969,0.373746
1.3500,0.7000,1.5000,60000,0.0050,60000,false,36,4618.50,1.186382,1.496044,1.186382,1.496044,0.145969,0.373746,0.145969,0.373746
1.3500,0.7000,1.5000,60000,0.0100,0,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.5000,60000,0.0050,300000,false,36,4618.50,1.186382,1.496044,1.186382,1.496044,0.145969,0.373746,0.145969,0.373746
1.3500,0.7000,1.5000,60000,0.0100,30000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.5000,60000,0.0100,0,false,36,4618.50,1.186382,1.496044,1.186382,1.496044,0.145969,0.373746,0.145969,0.373746
1.3500,0.7000,1.5000,60000,0.0100,60000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.5000,60000,0.0100,30000,false,36,4618.50,1.186382,1.496044,1.186382,1.496044,0.145969,0.373746,0.145969,0.373746
1.3500,0.7000,1.5000,60000,0.0100,300000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.5000,120000,0.0050,0,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.5000,60000,0.0100,60000,false,36,4618.50,1.186382,1.496044,1.186382,1.496044,0.145969,0.373746,0.145969,0.373746
1.3500,0.7000,1.5000,120000,0.0050,30000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.5000,120000,0.0050,0,false,36,4618.50,1.186382,1.496044,1.186382,1.496044,0.145969,0.373746,0.145969,0.373746
1.3500,0.7000,1.5000,60000,0.0100,300000,false,36,4618.50,1.186382,1.496044,1.186382,1.496044,0.145969,0.373746,0.145969,0.373746
1.3500,0.7000,1.5000,120000,0.0050,60000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.5000,120000,0.0050,30000,false,36,4618.50,1.186382,1.496044,1.186382,1.496044,0.145969,0.373746,0.145969,0.373746
1.3500,0.7000,1.5000,120000,0.0050,60000,false,36,4618.50,1.186382,1.496044,1.186382,1.496044,0.145969,0.373746,0.145969,0.373746
1.3500,0.7000,1.5000,120000,0.0050,300000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.7000,0,0.0050,0,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.5000,120000,0.0050,300000,false,36,4618.50,1.186382,1.496044,1.186382,1.496044,0.145969,0.373746,0.145969,0.373746
1.3500,0.7000,1.7000,0,0.0050,30000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.7000,0,0.0050,0,false,28,3490.00,1.182728,1.636510,1.182728,1.636510,0.141158,0.368891,0.141158,0.368891
1.3500,0.7000,1.7000,0,0.0050,60000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.7000,0,0.0050,300000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.7000,0,0.0050,30000,false,28,3490.00,1.182728,1.636510,1.182728,1.636510,0.141158,0.368891,0.141158,0.368891
1.3500,0.7000,1.7000,0,0.0050,60000,false,28,3490.00,1.182728,1.636510,1.182728,1.636510,0.141158,0.368891,0.141158,0.368891
1.3500,0.7000,1.7000,0,0.0100,0,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.7000,0,0.0100,30000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.7000,0,0.0050,300000,false,28,3490.00,1.182728,1.636510,1.182728,1.636510,0.141158,0.368891,0.141158,0.368891
1.3500,0.7000,1.7000,0,0.0100,0,false,28,3490.00,1.182728,1.636510,1.182728,1.636510,0.141158,0.368891,0.141158,0.368891
1.3500,0.7000,1.7000,0,0.0100,60000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.7000,0,0.0100,30000,false,28,3490.00,1.182728,1.636510,1.182728,1.636510,0.141158,0.368891,0.141158,0.368891
1.3500,0.7000,1.7000,0,0.0100,300000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.7000,0,0.0100,60000,false,28,3490.00,1.182728,1.636510,1.182728,1.636510,0.141158,0.368891,0.141158,0.368891
1.3500,0.7000,1.7000,30000,0.0050,0,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.7000,0,0.0100,300000,false,28,3490.00,1.182728,1.636510,1.182728,1.636510,0.141158,0.368891,0.141158,0.368891
1.3500,0.7000,1.7000,30000,0.0050,0,false,28,3490.00,1.182728,1.636510,1.182728,1.636510,0.141158,0.368891,0.141158,0.368891
1.3500,0.7000,1.7000,30000,0.0050,30000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.7000,30000,0.0050,60000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.7000,30000,0.0050,30000,false,28,3490.00,1.182728,1.636510,1.182728,1.636510,0.141158,0.368891,0.141158,0.368891
1.3500,0.7000,1.7000,30000,0.0050,300000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.7000,30000,0.0050,60000,false,28,3490.00,1.182728,1.636510,1.182728,1.636510,0.141158,0.368891,0.141158,0.368891
1.3500,0.7000,1.7000,30000,0.0100,0,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.7000,30000,0.0050,300000,false,28,3490.00,1.182728,1.636510,1.182728,1.636510,0.141158,0.368891,0.141158,0.368891
1.3500,0.7000,1.7000,30000,0.0100,30000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.7000,30000,0.0100,0,false,28,3490.00,1.182728,1.636510,1.182728,1.636510,0.141158,0.368891,0.141158,0.368891
1.3500,0.7000,1.7000,30000,0.0100,60000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.7000,30000,0.0100,300000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.7000,30000,0.0100,30000,false,28,3490.00,1.182728,1.636510,1.182728,1.636510,0.141158,0.368891,0.141158,0.368891
1.3500,0.7000,1.7000,30000,0.0100,60000,false,28,3490.00,1.182728,1.636510,1.182728,1.636510,0.141158,0.368891,0.141158,0.368891
1.3500,0.7000,1.7000,60000,0.0050,0,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.7000,30000,0.0100,300000,false,28,3490.00,1.182728,1.636510,1.182728,1.636510,0.141158,0.368891,0.141158,0.368891
1.3500,0.7000,1.7000,60000,0.0050,30000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.7000,60000,0.0050,0,false,28,3490.00,1.182728,1.636510,1.182728,1.636510,0.141158,0.368891,0.141158,0.368891
1.3500,0.7000,1.7000,60000,0.0050,60000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.7000,60000,0.0050,30000,false,28,3490.00,1.182728,1.636510,1.182728,1.636510,0.141158,0.368891,0.141158,0.368891
1.3500,0.7000,1.7000,60000,0.0050,300000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.7000,60000,0.0050,60000,false,28,3490.00,1.182728,1.636510,1.182728,1.636510,0.141158,0.368891,0.141158,0.368891
1.3500,0.7000,1.7000,60000,0.0100,30000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.7000,60000,0.0100,0,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.7000,60000,0.0050,300000,false,28,3490.00,1.182728,1.636510,1.182728,1.636510,0.141158,0.368891,0.141158,0.368891
1.3500,0.7000,1.7000,60000,0.0100,60000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.7000,60000,0.0100,0,false,28,3490.00,1.182728,1.636510,1.182728,1.636510,0.141158,0.368891,0.141158,0.368891
1.3500,0.7000,1.7000,60000,0.0100,30000,false,28,3490.00,1.182728,1.636510,1.182728,1.636510,0.141158,0.368891,0.141158,0.368891
1.3500,0.7000,1.7000,60000,0.0100,300000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.7000,60000,0.0100,60000,false,28,3490.00,1.182728,1.636510,1.182728,1.636510,0.141158,0.368891,0.141158,0.368891
1.3500,0.7000,1.7000,120000,0.0050,0,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.7000,60000,0.0100,300000,false,28,3490.00,1.182728,1.636510,1.182728,1.636510,0.141158,0.368891,0.141158,0.368891
1.3500,0.7000,1.7000,120000,0.0050,30000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.7000,120000,0.0050,0,false,28,3490.00,1.182728,1.636510,1.182728,1.636510,0.141158,0.368891,0.141158,0.368891
1.3500,0.7000,1.7000,120000,0.0050,60000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.7000,120000,0.0050,30000,false,28,3490.00,1.182728,1.636510,1.182728,1.636510,0.141158,0.368891,0.141158,0.368891
1.3500,0.7000,1.7000,120000,0.0100,0,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.7000,120000,0.0050,300000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.7000,120000,0.0050,60000,false,28,3490.00,1.182728,1.636510,1.182728,1.636510,0.141158,0.368891,0.141158,0.368891
1.3500,0.7000,1.7000,120000,0.0050,300000,false,28,3490.00,1.182728,1.636510,1.182728,1.636510,0.141158,0.368891,0.141158,0.368891
1.3500,0.7000,1.7000,120000,0.0100,30000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.7000,120000,0.0100,0,false,28,3490.00,1.182728,1.636510,1.182728,1.636510,0.141158,0.368891,0.141158,0.368891
1.3500,0.7000,1.7000,120000,0.0100,60000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.7000,120000,0.0100,300000,true,4,298.20,1.125879,1.485856,1.217467,2.003448,0.122047,0.309297,0.169604,0.579941
1.3500,0.7000,1.7000,120000,0.0100,30000,false,28,3490.00,1.182728,1.636510,1.182728,1.636510,0.141158,0.368891,0.141158,0.368891
1.3500,0.7000,1.7000,120000,0.0100,60000,false,28,3490.00,1.182728,1.636510,1.182728,1.636510,0.141158,0.368891,0.141158,0.368891
1.3500,0.8000,1.3000,0,0.0050,0,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.7000,1.7000,120000,0.0100,300000,false,28,3490.00,1.182728,1.636510,1.182728,1.636510,0.141158,0.368891,0.141158,0.368891
1.3500,0.8000,1.3000,0,0.0050,30000,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.8000,1.3000,0,0.0050,0,false,54,5910.90,1.179382,1.348705,1.179382,1.348705,0.148110,0.346489,0.148110,0.346489
1.3500,0.8000,1.3000,0,0.0050,60000,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.8000,1.3000,0,0.0050,30000,false,54,5910.90,1.179382,1.348705,1.179382,1.348705,0.148110,0.346489,0.148110,0.346489
1.3500,0.8000,1.3000,0,0.0050,300000,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.8000,1.3000,0,0.0100,0,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.8000,1.3000,0,0.0050,60000,false,54,5910.90,1.179382,1.348705,1.179382,1.348705,0.148110,0.346489,0.148110,0.346489
1.3500,0.8000,1.3000,0,0.0050,300000,false,54,5910.90,1.179382,1.348705,1.179382,1.348705,0.148110,0.346489,0.148110,0.346489
1.3500,0.8000,1.3000,0,0.0100,30000,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.8000,1.3000,0,0.0100,300000,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.8000,1.3000,0,0.0100,60000,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.8000,1.3000,0,0.0100,30000,false,54,5910.90,1.179382,1.348705,1.179382,1.348705,0.148110,0.346489,0.148110,0.346489
1.3500,0.8000,1.3000,0,0.0100,0,false,54,5910.90,1.179382,1.348705,1.179382,1.348705,0.148110,0.346489,0.148110,0.346489
1.3500,0.8000,1.3000,0,0.0100,60000,false,54,5910.90,1.179382,1.348705,1.179382,1.348705,0.148110,0.346489,0.148110,0.346489
1.3500,0.8000,1.3000,30000,0.0050,0,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.8000,1.3000,0,0.0100,300000,false,54,5910.90,1.179382,1.348705,1.179382,1.348705,0.148110,0.346489,0.148110,0.346489
1.3500,0.8000,1.3000,30000,0.0050,30000,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.8000,1.3000,30000,0.0050,0,false,54,5910.90,1.179382,1.348705,1.179382,1.348705,0.148110,0.346489,0.148110,0.346489
1.3500,0.8000,1.3000,30000,0.0050,60000,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.8000,1.3000,30000,0.0050,30000,false,54,5910.90,1.179382,1.348705,1.179382,1.348705,0.148110,0.346489,0.148110,0.346489
1.3500,0.8000,1.3000,30000,0.0050,300000,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.8000,1.3000,30000,0.0050,60000,false,54,5910.90,1.179382,1.348705,1.179382,1.348705,0.148110,0.346489,0.148110,0.346489
1.3500,0.8000,1.3000,30000,0.0100,0,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.8000,1.3000,30000,0.0050,300000,false,54,5910.90,1.179382,1.348705,1.179382,1.348705,0.148110,0.346489,0.148110,0.346489
1.3500,0.8000,1.3000,30000,0.0100,60000,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.8000,1.3000,30000,0.0100,0,false,54,5910.90,1.179382,1.348705,1.179382,1.348705,0.148110,0.346489,0.148110,0.346489
1.3500,0.8000,1.3000,30000,0.0100,30000,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.8000,1.3000,30000,0.0100,300000,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.8000,1.3000,30000,0.0100,30000,false,54,5910.90,1.179382,1.348705,1.179382,1.348705,0.148110,0.346489,0.148110,0.346489
1.3500,0.8000,1.3000,30000,0.0100,60000,false,54,5910.90,1.179382,1.348705,1.179382,1.348705,0.148110,0.346489,0.148110,0.346489
1.3500,0.8000,1.3000,60000,0.0050,0,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.8000,1.3000,30000,0.0100,300000,false,54,5910.90,1.179382,1.348705,1.179382,1.348705,0.148110,0.346489,0.148110,0.346489
1.3500,0.8000,1.3000,60000,0.0050,30000,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.8000,1.3000,60000,0.0050,0,false,54,5910.90,1.179382,1.348705,1.179382,1.348705,0.148110,0.346489,0.148110,0.346489
1.3500,0.8000,1.3000,60000,0.0050,60000,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.8000,1.3000,60000,0.0050,30000,false,54,5910.90,1.179382,1.348705,1.179382,1.348705,0.148110,0.346489,0.148110,0.346489
1.3500,0.8000,1.3000,60000,0.0050,300000,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.8000,1.3000,60000,0.0050,60000,false,54,5910.90,1.179382,1.348705,1.179382,1.348705,0.148110,0.346489,0.148110,0.346489
1.3500,0.8000,1.3000,60000,0.0100,0,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.8000,1.3000,60000,0.0100,30000,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.8000,1.3000,60000,0.0050,300000,false,54,5910.90,1.179382,1.348705,1.179382,1.348705,0.148110,0.346489,0.148110,0.346489
1.3500,0.8000,1.3000,60000,0.0100,60000,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.8000,1.3000,60000,0.0100,0,false,54,5910.90,1.179382,1.348705,1.179382,1.348705,0.148110,0.346489,0.148110,0.346489
1.3500,0.8000,1.3000,60000,0.0100,30000,false,54,5910.90,1.179382,1.348705,1.179382,1.348705,0.148110,0.346489,0.148110,0.346489
1.3500,0.8000,1.3000,60000,0.0100,300000,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.8000,1.3000,60000,0.0100,60000,false,54,5910.90,1.179382,1.348705,1.179382,1.348705,0.148110,0.346489,0.148110,0.346489
1.3500,0.8000,1.3000,60000,0.0100,300000,false,54,5910.90,1.179382,1.348705,1.179382,1.348705,0.148110,0.346489,0.148110,0.346489
1.3500,0.8000,1.3000,120000,0.0050,0,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.8000,1.3000,120000,0.0050,30000,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.8000,1.3000,120000,0.0050,0,false,54,5910.90,1.179382,1.348705,1.179382,1.348705,0.148110,0.346489,0.148110,0.346489
1.3500,0.8000,1.3000,120000,0.0050,60000,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.8000,1.3000,120000,0.0050,30000,false,54,5910.90,1.179382,1.348705,1.179382,1.348705,0.148110,0.346489,0.148110,0.346489
1.3500,0.8000,1.3000,120000,0.0050,300000,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.8000,1.3000,120000,0.0050,60000,false,54,5910.90,1.179382,1.348705,1.179382,1.348705,0.148110,0.346489,0.148110,0.346489
1.3500,0.8000,1.3000,120000,0.0100,0,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.8000,1.3000,120000,0.0050,300000,false,54,5910.90,1.179382,1.348705,1.179382,1.348705,0.148110,0.346489,0.148110,0.346489
1.3500,0.8000,1.3000,120000,0.0100,30000,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.8000,1.3000,120000,0.0100,60000,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.8000,1.3000,120000,0.0100,0,false,54,5910.90,1.179382,1.348705,1.179382,1.348705,0.148110,0.346489,0.148110,0.346489
1.3500,0.8000,1.3000,120000,0.0100,300000,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.8000,1.3000,120000,0.0100,30000,false,54,5910.90,1.179382,1.348705,1.179382,1.348705,0.148110,0.346489,0.148110,0.346489
1.3500,0.8000,1.5000,0,0.0050,0,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.8000,1.3000,120000,0.0100,60000,false,54,5910.90,1.179382,1.348705,1.179382,1.348705,0.148110,0.346489,0.148110,0.346489
1.3500,0.8000,1.3000,120000,0.0100,300000,false,54,5910.90,1.179382,1.348705,1.179382,1.348705,0.148110,0.346489,0.148110,0.346489
1.3500,0.8000,1.5000,0,0.0050,0,false,44,5222.00,1.189856,1.455370,1.189856,1.455370,0.152599,0.352109,0.152599,0.352109
1.3500,0.8000,1.5000,0,0.0050,30000,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.8000,1.5000,0,0.0050,60000,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.8000,1.5000,0,0.0050,30000,false,44,5222.00,1.189856,1.455370,1.189856,1.455370,0.152599,0.352109,0.152599,0.352109
1.3500,0.8000,1.5000,0,0.0050,60000,false,44,5222.00,1.189856,1.455370,1.189856,1.455370,0.152599,0.352109,0.152599,0.352109
1.3500,0.8000,1.5000,0,0.0050,300000,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.8000,1.5000,30000,0.0050,0,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.8000,1.5000,30000,0.0050,30000,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.8000,1.5000,0,0.0050,300000,false,44,5222.00,1.189856,1.455370,1.189856,1.455370,0.152599,0.352109,0.152599,0.352109
1.3500,0.8000,1.5000,30000,0.0050,60000,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
1.3500,0.8000,1.5000,30000,0.0050,0,false,44,5222.00,1.189856,1.455370,1.189856,1.455370,0.152599,0.352109,0.152599,0.352109
1.3500,0.8000,1.5000,30000,0.0050,30000,false,44,5222.00,1.189856,1.455370,1.189856,1.455370,0.152599,0.352109,0.152599,0.352109
1.3500,0.8000,1.5000,30000,0.0050,300000,true,6,492.42,1.125291,1.349956,1.213625,2.003448,0.127760,0.258967,0.171837,0.579941
